text,label
"harpoon shall not, and shall not permit its affiliates to, attack, dispute, or contest the validity of or ownership of such product trademark anywhere in the territory or any registrations issued or issuing with respect thereto or use in their respective businesses, any trademark that is confusingly similar to, misleading or deceptive with respect to or that dilutes any (or any part) of the product trademarks.",2.0
publishers may not use either proprietary software or source code held in escrow to develop a product that competes with those services offered by healthgate.,2.0
any attempted assignment or delegation in violation of this section 13.4 shall be void and of no effect.,0.0
"you specifically acknowledge that our designated representative may take over, control, and operate the franchised restaurant, and that you will pay us a service fee of not less than two hundred dollars (200) per day plus all travel expenses, room and board and other expenses reasonably incurred by such representative so long as it shall be required by the representative to enforce compliance herewith.",2.0
"any disputes arising out of or relating to this agreement, including to its execution, performance or enforcement, shall be governed by, and construed in accordance with, the laws of the state of new york, regardless of the laws that might otherwise govern under applicable principles of conflicts of laws thereof.",0.0
"except in accordance with subparagraph 30.2, no party may assign the whole of its rights under this agreement without the written consent of all the other parties, such consent shall not be unreasonably withheld.",0.0
"term: this study order will continue until the study is completed, which is expected to be ________ (__) months after the effective date, or until terminated early as provided in the agreement.",0.0
"in any event, the total liquidated damages as per this section shall not exceed 5% of the product price.",2.0
the term of this agreement is five (5) years unless the early termination in accordance with this agreement.,0.0
"this agreement shall continue in force until the earlier to occur of (i) the owner no longer owns any receivables or participation interests, and (ii) subject to section 7(d), the delivery of written notice of termination by the owner to the servicer pursuant to section 7(c), in each case upon which event this agreement shall automatically terminate unless otherwise agreed in writing between the servicer and the owner.",0.0
"airsopure covenants and agrees that the restrictions set forth above in paragraphs 16.02.c and 16.03 shall not apply to ownership by you of less than a 5% beneficial interest in the outstanding equity securities of any publicly traded corporation, provided that you are not an employee, consultant or director of such corporation.",2.0
"bellicum may terminate this agreement or a particular module upon ninety (90) days written notice to miltenyi: 1) if bellicum, in its sole and absolute discretion, discontinues or indefinitely suspends the development andor commercialization of the bellicum product(s) or 2) without cause for any reason or no reason.",2.0
"in the event that (i) touchstar elects not to enter into a new agreement with reseller pursuant to section 8.2 or (ii) reseller terminates this agreement in accordance with the provisions of section 8.3, reseller shall retain all customer agreements with customers and touchstar shall continue to provide support services under such customer agreements for the remaining term of such customer agreements.",1.0
"subject to the terms of this agreement, subject to manufacturer meeting emvs requirements for quality, price and lead- time, emv hereby grants manufacturer an exclusive, non-transferable, license (without the right to sublicense) under emvs proprietary rights in the territory, during the term of this agreement, to copy the emv firmware as may be provided by emv from time to time onto product units in the manufacturing process at each emv-approved manufacturer manufacturing facility.",1.0
"this agreement will be governed by and construed in accordance with the laws of the state of new york without regard to its provisions concerning the applicability of the laws of other jurisdictions, and specifically excluding the united nations convention on the international sale of goods.",0.0
"agent agrees that it shall take no action inconsistent with kallo ownership of the trademarks and agrees not to challenge kallos rights in or attempt to register any of the trademarks, or any other name or mark owned or used by kallo or any mark confusingly similar thereto.",2.0
"this agreement may not be assigned by tickets without mp3.coms written consent, which shall be promptly granted or denied and not unreasonably withheld, except that tickets may assign this agreement without mp3.coms consent if another entity acquires substantially all the assets of tickets.",0.0
this agreement shall be valid for an indefinite period.,0.0
"with respect to each of the services, the term thereof will be for a period commencing as of the date hereof, unless a different date is specified as the commencement date for any applicable service on exhibit a or exhibit b (either, a commencement date), and shall continue until 12 months following the commencement date unless (i) such other date as is specified as the termination date for any applicable service in this agreement or on exhibit a or exhibit b, as applicable (the term) or (ii) earlier terminated pursuant to this agreement (a termination date).",0.0
"during the term, of this agreement and for an additional period of two (2) years from the date of termination of this agreement, the contractor undertakes not to develop on its own account any product.",2.0
sponsorship and development agreement,0.0
"this agreement shall be governed by and construed in all respects in accordance with the laws of the state of new york, without giving effect to any conflicts of laws principles.",0.0
insurance policies purchased to comply with this article seven will be kept in force for at least  after the last sale of licensed product.,1.0
"subject to the terms and conditions of this agreement, supplier agrees that it will, on a non-exclusive basis (but exclusive for supply of the product in the united states of america including puerto rico and the u.s. virgin islands), manufacture (directly or through a designee) for and provide and supply to cutanea, and cutanea agrees that it will purchase exclusively from supplier, all of its requirements of the products as follows: supplier shall supply products in accordance with the specifications and in sufficient quantity to meet cutaneas forecasted needs for the length of this agreement. all deviations from the specifications must be approved by cutanea, in writing, prior to supplier manufacturing the product.",2.0
"the effective term is 12 months beginning march 1, 2005 and ending february 28, 2006.",0.0
"fusion may terminate this agreement by providing written notice to the cpdc where: (a)  following the effective date of this supply agreement, fusion may terminate this agreement without cause by providing cpdc with  prior written notice.",2.0
"at clients cost for materials (but excluding costs for labor or other efs charges), efs agrees to include up to two (2) inserts per month in each of the catalogs and up to two (2) onserts per month in all outgoing merchandise packaging, promoting client products and services andor those of clients affiliates, licensees or sponsors.",2.0
lmgs indemnification obligations under this section 5.2 will expire twelve (12) months after the conversion date.,2.0
"this agreement shall become effective as of the date first set forth above, and shall continue in full force and effect until terminated as provided below.",0.0
"this agreement may not be assigned, disposed of, alienated or otherwise transferred by either party, in whole or in part, without the prior written consent of the other party, which consent shall not be unreasonably withheld, conditioned or delayed, except as provided below.",0.0
"in the event that the product fails to conform to the product specifications, andor gmp, ultragenyx may reject the product by giving written notice to cremer within  days after receipt of the product and all documentation (except such  day period will not apply for any latent defect).",1.0
"a minimum of: 1 java game (2-d or 3-d to be mutually agreed provided that if the parties are unable to reach an agreement, licensees decision will prevail) 1 java application (screensaver) where feasible 5 mms 10 wallpapers 5 voicetones, if talent agreements so allow",1.0
the foregoing provisions of this section 13.5 state the entire liability and the exclusive remedy of the parties to this agreement with respect to infringement or alleged infringement of intellectual property rights.,2.0
"this agreement and the provisions hereof, except as otherwise provided, shall be in full force and effect commencing on the date of execution by both parties and shall extend for an initial term of two (2) years.",0.0
"during the term of this agreement, consultant shall make himself available on not more than  days for television and radio commercials, photo shoots, modeling and promotional appearances compatible with consultants own practice, play and personal time requirements.",2.0
"in the event that, prior to the contract period, company has filed one or more applications for registration of any such trademark, or otherwise has obtained any rights to such trademark, company agrees to cause such applications andor trademarks to be assigned and transferred to pey dirt forthwith.",2.0
either party hereto may terminate this agreement after the initial period upon at least six (6) months prior written notice to the other party thereof.,2.0
"both parties will each have and maintain in full force and effect during the term of this agreement (including any post-termination period for which indemnification obligations continue), all product liability and other insurance reasonably necessary to cover such partys anticipated indemnification obligation and other risk of loss for which it may be liable under this agreement.",1.0
"this agreement may not be assigned or otherwise transferred, nor may any right or obligation hereunder be assigned or transferred, by either party without the prior written consent of the other party.",0.0
"licensor may terminate this agreement: (1) upon ninety (90) days prior written notice if licensee does not enter into sublicenses and other agreements relating to the licensed products with redistributors and customers that result in fees payable to licensor hereunder in an aggregate amount equal to or greater than the quota amount for any year during the term hereof. as used herein, the term quota amount means 50,000 for each of the first and second years of the original term of this agreement and an amount agreed to in writing by the parties hereto in respect of any subsequent one year renewal term (provided that such amount equals or exceeds 50,000). if licensor fails to deliver notice of termination pursuant to this subsection 14.2(b)(1) within six (6) months after the end of the term to which such termination relates, licensor will be deemed to have waived such termination right in respect of such term (but not in respect of subsequent terms);",1.0
"(d) upon  written notice, in the event vyera fails to meet any of the minimum requirements and has not cured such failure, to the extent curable, within such notice period;",1.0
intellectual property agreement,0.0
"this agreement shall be governed by and interpreted in accordance with the laws of the state of florida, without regard to its conflict-of-laws or choice-of law principles.",0.0
"upon wgts request, distributor will provide access to such records for examination, reproduction, and audit by wgt or its representatives. any such audit will be conducted at such times and in such a manner so as not to unreasonably interfere with distributors normal operations.",1.0
"neither this agreement nor any rights or obligations or licenses hereunder may be assigned, pledged, transferred or encumbered by either party without the express prior written approval of the other party, except that either hemispherx or scien may assign this agreement to any successor by merger or sale of substantially all of its business or assets to which this agreement pertains, without any such consent.",0.0
"neither the principals nor the franchisee shall directly or indirectly (through stock ownership, partnership, trust, joint venture, management contract, or otherwise) (a) have any interest in another fast food hamburger restaurant during the term of this agreement, or (b) for a period of one ye ar after termination or expiration of this agreement, have any interest in another fast food hamburger restaurant business at or within such distance of the location as is stated schedule 1.",2.0
"glamis covenants and agrees with western copper that if at any time it intends to dispose of a designated mineral property for cash consideration or by abandonment, it will give western copper notice (the  disposition notice) of the intended disposition.",1.0
"notwithstanding any provisions of this agreement to the contrary, this agreement shall terminate upon the trusts payment to the company of the sum of the aggregate amount of the premiums paid under the policy since inception (which amount includes the outstanding principal balance of the demand note).",0.0
"neither party may assign or transfer this agreement or any rights or obligations hereunder without the prior written consent of the other party, except that a party may make such an assignment or transfer without the other partys written consent to (a) any of its affiliates, in whole or in part, or (b) any third party in connection with (i) the acquisition of such party by or merger or consolidation of such party with another entity or (ii) a merger, consolidation, sale of stock, sale of all or substantially all of such partys assets or other similar transaction in which such third party either becomes the owner of all or substantially all of the business and assets of (y) such party or (z) that portion of such partys business or business unit relating to this agreement.",0.0
this agreement and any amendments thereto shall be construed according to the laws of the state of colorado without regard to conflicts of law principles and any disputes hereunder shall be litigated in a state court in colorado.,0.0
affiliate program  premium affiliate management general terms and conditions,0.0
"this promotion shall begin on june 1,1999 and shall terminate june 1, 2000 (herein term)",0.0
shall be made within    after the notice of termination.,2.0
"hence, as of the distribution date, honeywell hereby grants, and agrees to cause the members of the honeywell group to hereby grant, to spinco and the members of the spinco group a non-exclusive, royalty-free, fully-paid, perpetual, sublicenseable (solely to subsidiaries and suppliers for have-made purposes), worldwide license to use and exercise rights under the honeywell shared ip (excluding trademarks, the honeywell content and the subject matter of any other ancillary agreement), said license being limited to use of a similar type, scope and extent as used in the spinco business prior to the distribution date and the natural growth and development thereof.",1.0
"this agreement binds and enures to the benefit of the parties, their successor or assigns, but may not be assigned by either party without the prior written consent of the other party; provided however, ceres shall have the right to assign its rights and obligations under this agreement to any affiliated company without such prior consent.",0.0
"the term of this agreement is three years from and including the date of this agreement (the initial term), with automatic renewal for additional successive one-year terms (each a renewal term and together wit the initial term, the term) unless no later than    days prior to the end of the initial term, or any renewal term either party notifies the other that it wishes to terminate this agreement effective the end of the initial term or that renewal term, as applicable.",1.0
"each of the parties agree that the foregoing indemnities also apply for the benefit of the nfl (and its affiliates), south florida stadium corporation, the owner and operator of pro player stadium and their respective officials, officers, partners, agents and employees, who shall be deemed third party beneficiaries of this agreement for the purpose of enforcing these indemnity obligations.",0.0
"abbvie may terminate this agreement in its entirety, or on a country or other jurisdiction -by-country or other jurisdiction basis, for any or no reason, upon ninety (90) days prior written notice to harpoon.",2.0
"except to the extent direct foreseeable damages, in no event shall diversinet be liable for any indirect, special, incidental or consequential damages (including without limitation any commercial damages or losses) as a result of the use, sale or distribution of the bundled product, whether by way of a legal theory of contract, tort (including negligence), product liability, strict liability, or any other theory, even if diversinet has been informed of the possibility of such damages.",2.0
"subject to the terms and conditions set forth herein, theismann hereby grants to bizzingo and its affiliates the unlimited right and privilege during the term (as defined herein) and within the territory to use the property (as defined herein) in connection with the advertisement, promotion, and sale of the network in the territory whether through film, television, radio, print and internet media, including the right to use the property in or on the network",1.0
"the closing of the purchase of such rofo shares by the company andor any such designee shall take place no later than five (5) business days after delivery of the rofo purchase notice, with payment for such rofo shares being made concurrently with such purchase to the farids groups account designated in the rofo sale notice.",1.0
"for any product or solution sold to any perspective clients introduced by bravatek registered with fazync via email to ihsis ceo, devon jones, and delivered through bravatek or a fazync -designated distribution affiliate(s) or sales channel(s), bravatek will receive a lead-finder fee, to be mutually discussed and finally decided by fazync at the range of minimum of 10% to maximum of 20% of project revenue, with an exact fee to be depending upon the overall project sales margin and cost of development and delivery of each project, payable net 30 days after each client payment on delivered products received at fazync bank account.",1.0
"subject to the terms and conditions hereof, monsanto hereby appoints and agrees to use the agent, and the agent hereby agrees to serve, as monsantos exclusive agent in the lawn and garden market, commencing on the effective date, to provide certain services in connection with monsantos marketing, sales, and distribution of roundup products to customers.",2.0
"logo size: the minimum logo size is 1 or 25mm. in digital formats, the minimum width is 100 pixels at 72 dpi.",1.0
"pursuant to and in accordance with section 5-1401 of the new york general obligations law, the parties hereto agree that this amendment in all respects, and any claim or cause of action based upon or arising out of this amendment, or any dealing between the parties relating to the subject matter of this amendment or the transactions contemplated hereby or the companyrepairer relationship being established, shall be governed by, and construed in accordance with, the laws of the state of new york, u.s.a. as applied to contracts to be performed wholly within the state of new york (exclusive of section 7-101 of the new york general obligations law which is inapplicable to this amendment).",0.0
not more than one (1) audit will be required by any or all of the participants for any fiscal year.,1.0
"subject to the terms and conditions set forth herein, consolidated artists grants to tpc the exclusive right and license, within the contract territory and during the contract period, to use the ogle endorsement in connection with the manufacture, distribution, advertisement, promotion and sale of the endorsed product.",0.0
"the licensee hereby assigns and agrees to assign any rights it may have as a result of its licensed use, including common law rights, in the licensed mark, to licensor.",2.0
"agent shall supply to kallo the full business data of each customer as a qualified prospect and at the time of sale and shall, during this agreement and while it is still responsible for its",1.0
"each station will provide network with up to 5.0 mbps, but, at all times, not less than 2.0 mbps, for this purpose, except as required in infrequent and exceptional circumstances resulting from a stations carriage of the primary television network with which such station is affiliated with regard to its primary feed (e.g., abc, cbs, nbc and fox)",1.0
"in addition, ximage will provide the following as additional customer support services:",2.0
"for every five (5) music venues that sign a contract with vnue, six hundred thousand (600,000) shares of vnue common stock shall be awarded to promoter; and if ten (10) music venues sign a contract with vnue before january 16, 2016, promoter will receive an additional bonus of three hundred thousand (300,000) shares of vnue common stock.",1.0
this agreement shall automatically renew for consecutive one (1) year terms at ximages then prevailing rates at the end of each one (1) year term unless either party gives at least sixty (60) days prior written notice of the non-renewal of this agreement.,0.0
13.1.3 by either party for any reason by providing six (6) months prior written notice expressly terminating this agreement.,2.0
"during the term of this agreement, erchonia grants distributor a non-exclusive, non-transferable license to use the trademarks for advertising and promotion of products.",0.0
"if the vendors minimum order quantity for a particular material exceeds a  supply, then heritage shall obtain permission from premier to order such quantity.",1.0
kallo shall permit agent or its designated agent(s) to inspect kallos books upon agents request at agents expense during normal business hours of kallo.,1.0
commencement date means the date of this agreement,0.0
such license shall also include zogenixs agreement to use commercially reasonable efforts to enable distributor to establish manufacturing capability for the product in or for the territory at distributors cost.,0.0
"this agreement shall be governed by and interpreted in accordance with the laws of the state of texas, united states of america, without giving effect to any conflict of laws provisions.",0.0
"this agreement shall commence on the effective date and continue in full force and effect until the end of the fifteenth (15th) contract year, and shall continue in full force and effect thereafter until terminated by either party by providing thirty (30) calendar days prior written notice of termination to the other party (such fifteen (15) contract year period, as may be further extended as provided herein is referred to as the term).",0.0
"hence, as of the distribution date, spinco hereby grants, and agrees to cause the members of the spinco group to hereby grant, to honeywell and the members of the honeywell group a non-exclusive, royalty-free, fully-paid, perpetual, sublicenseable (solely to subsidiaries and suppliers for have made purposes), worldwide license to use and exercise rights under the spinco shared ip (excluding trademarks and the subject matter of any other ancillary agreement), said license being limited to use of a similar type, scope and extent as used in the honeywell business prior to the distribution date and the natural growth and development thereof.",0.0
"upon any termination or expiration of the term the parties will cooperate in good faith to promote a smooth customer transition, and in any event, company will, at acsis option, continue to operate the mirror company site and offer spoken-word audio products through the spoken-word audio sub-section in accordance with the terms of this agreement for a period of up to six (6) months following such termination.",1.0
we reserve the right to reinspect the facilities and products of any approved supplier and to revoke approval if we find that the supplier fails to meet any of our then-current criteria.,1.0
"separate and apart from the sponsorship and advertising fees paid for the xxxxxxxxxxxxxxxxxxxxxxxxxx detailed above in sections 7(a) and 7(b), client will pay excite a variable revenue share to be calculated based on sales, excluding any and all amounts collected for sales tax, shipping and handling charges, and credits for returned goods andor services, client derives from visits to the client site via links from the promotional placements and advertising on the excite site described in sections 1 - 5.",1.0
"a change of control shall occur with respect to the manufacturer, unless subcontractor shall have expressly consented to such change of control in writing.",2.0
"except as otherwise provided herein, this agreement shall commence effective june 1, 1998, and shall continue for a term of three (3) years expiring may 31, 2001 (the term).",0.0
this agreement is effective as of the date hereof and shall remain in full force and effect for the period (the covered period) commencing on the date hereof and ending on the date that is the earliest of: (i) the companys failure to appoint the valueact designee to the board following the valueact groups written request to the company to have the valueact designee appointed to the board pursuant to section 1(a) of this agreement; (ii) the failure of the company to comply in good faith with section 1(e) of this agreement; or (iii) the date which is the 60t h day prior to the companys 2016 annual meeting of stockholders.,0.0
"notwithstanding the foregoing, the provisions of sections 3.1 laboratory products through 3.8 laboratory products shall not apply to any laboratory product sold through live (non-virtual) auctions conducted by neoforma (through neoforma gar or otherwise) for which no product listing is made; provided, however, that neoforma shall use commercially reasonable efforts to acquire product listings for all such laboratory products. if neoforma receives a set of product listings packaged as a lot, neoforma shall use commercially reasonable efforts to provide all laboratory product listings contained in such lot to verticalnet in accordance with this agreement.",2.0
"notwithstanding anything to the contrary in the foregoing, and for calendar year 2019 only, the ...... amount recited as an element used to determine the minimum purchase in a calendar year is hereby reduced to .......",1.0
exclusive license and product development agreement,0.0
"of cell lines andor development of manufacturing processes, to use such xencor intellectual property in for the manufacture of biopharmaceutical products, handling of cell lines andor development of manufacturing processes, but excluding any use with respect to the product (or any modification, derivative or fragment thereof).",0.0
"this agreement (and any question about its subsistence, effect or termination) is to be interpreted in accordance with the laws of india, save for that body of law which governs the conflict of laws.",0.0
"notwithstanding any other provision of this agreement, jhu additionally disclaims all obligations and liabilities on the part of jhu and inventors, for damages, including, but not limited to, direct, indirect, special, and consequential damages, attorneys and experts fees, and court costs (even if jhu has been advised of the possibility of such damages, fees or costs), arising out of or in connection with the manufacture, use, or sale of the licensed products and licensed services under this agreement.",2.0
"notwithstanding anything in this agreement to the contrary, licensee has no right to sublicense any rights granted hereunder to any third party, or otherwise permit any third party to use any licensed domain names or licensed content; provided, however, that any rights granted to licensee hereunder shall be sublicensable, without the prior written consent of licensor, to sina leju and licensees affiliates that are controlled by sina leju solely for the purpose of operating the business during the term.",1.0
"this agreement shall become effective as of the effective date and, unless earlier terminated as provided in this article 12, shall extend until the four (4) year anniversary of the effective date (the term).",0.0
zogenix and distributor may be referred to individually as a party and collectively as the parties.,0.0
"if, for any reason, this agreement is not terminated pursuant to section 10.1 and this agreement is assumed, or assignment of the same to any person or entity who has made a bona fide offer to accept an assignment of this agreement is contemplated pursuant to the united states bankruptcy code, then notice of such proposed assignment or assumption setting forth: (a) the name and address of the proposed assignee, and (b) all of the terms and conditions of the proposed assignment and assumption shall be given to us within twenty (20) days after receipt of such proposed assignees offer to accept assignment of this agreement, and, in any event, within ten (10) days prior to the date application is made to a court of competent jurisdiction for authority and approval to enter into such assignment and assumption, and we shall thereupon have the prior right and option, to be exercised by notice given at any time prior to the effective date of such proposed assignment and assumption, to accept an assignment of this agreement to us upon the same terms and conditions and for the same consideration, if any, as in the bona fide offer made by the proposed assignee, less any brokerage commissions which may be payable by you out of the consideration to be paid by such assignee for the assignment of this agreement.",1.0
"should these results differ to those provided by clients server by more than 10%, client may, once per quarter during excites regular business hours and at clients sole expense, review these records to verify the accuracy and appropriate accounting of xxxxxxxxx delivered pursuant to the agreement.",1.0
"for two (2) years following the effective time, qiwi covenants that at least one half of the total transactions processed by the contact money transfer system during such two-year period shall be settled through pjsc khanty-mansiysk bank otkritie, provided that qiwi may terminate its obligation under this clause 4.1 at any time, in which case it shall pay to otkritie a fee equal to the demonstrated costs incurred by otkritie for such period starting from 1 september 2014, until the date of termination of qiwis obligations under this clause 4.1 in connection with (i) the transfer of settlement bank function to pjsc khanty-mansiysk bank otkritie ; and (ii) supporting the settlement bank functionality for the contact money transfer system, provided further that such fee shall in no event exceed rub 50 000 000 (fifty million roubles).",1.0
"except as otherwise indicated, in all other respects, the right and obligations of the parties under this agreement shall be governed by and construed in accordance with the laws of the .",0.0
dialog may sublicense the foregoing license rights to any of its affiliates.,1.0
"any invention (whether patentable or not), discoveries, improvements, works-of-authorship or other intellectual property made, conceived or reduced to practice by bachem in connection with its performance under this agreement or any project plan, which expressly excludes bachem intellectual property (magenta developed intellectual property), shall be exclusively owned by magenta.",2.0
"subject to the terms and conditions of this agreement, revmed hereby grants to sanofi an exclusive (even as to revmed and its affiliates), royalty-bearing license (which shall be sub-licensable solely as provided in section 3.4) under the revmed licensed technology, to research, develop, manufacture, use, sell, offer for sale, import and otherwise commercialize and exploit products (including, for clarity, any companion diagnostics with respect to such products) in the field in the licensed territory.",2.0
eton shall pay to aucta a royalty payment of      of net sales of the products.,1.0
either party may terminate this agreement at any time with 30 days written notice.,2.0
"this agreement may not be assigned by either party without the express written consent of the other party, which approval will not be unreasonably withheld or delayed, except that either party may (without consent but with notice to the other party) assign this agreement in its entirety to any successor in the event of a change of control of such party.",0.0
"joint venture companys total cumulative liability to the loop parties with respect to a transferred contract, in all circumstances and regardless of the theory of recovery, shall be limited to the amount of actual, direct, and documented damages the applicable authorized customer actually recovers from the loop parties under the transferred contract based solely on joint venture companys breach of such transferred contract.",2.0
royalties and service fees payable by dialog andor its affiliates to energous hereunder will be calculated on a product by product basis as defined herein.,1.0
this agreement and any matters arising out of or related to this agreement will be governed by the laws of the state of nevada.,0.0
"solely to the extent necessary to enable contractor to provide the services in accordance with the terms herein, the company hereby grants contractor a royalty-free, non-exclusive sublicense, without the right to grant further sublicenses, under any and all applicable trademarks and other intellectual property owned or controlled by or licensed to the company or any of its affiliates to provide, during the term of this agreement, the services in respect of the products in the territory.",0.0
"this agreement shall be governed by, and construed and interpreted in accordance with, the laws of the state of new york, united states of america, without regard to the principles of conflicts of law thereof.",0.0
"sutro shall allocate its available components and manufacturing capacity to provide sutrovax with quantities of such product at least equal to the greater of (a)  of the amount of product (or products equivalent to product) that sutro allocates for itself and its affiliates (but in no event less than  liters of extract per month and the minimum allocation volume set out in schedule 1 of each custom reagent per month), provided that sutrovax demonstrates actual need for the applicable quantities of extract, and (b) the .",1.0
"this agreement shall automatically renew beyond the initial term for successive one (i) year terms (each, a renewal term), unless a party provides the other with written notice of termination at least one hundred eighty (180) days prior to the expiration of the initial term or the then-current renewal term.",1.0
"customer may terminate this agreement, or any portion of services specified herein, for convenience by: providing at least sixty (60) days prior written notice to ibm; and paying the applicable early termination charges specified in attachment c.",2.0
"after the initial term, this agreement shall continue on a month to month basis until terminated by either party upon thirty (30) days prior written notice to the other setting forth the effective date of such termination.",1.0
"neither this agreement nor the rights or obligations hereunder may be assigned by either party, by operation of law or otherwise, without the prior written consent of the other party, which consent shall not be unreasonably withheld, provided that (a) metavantes consent need not be obtained in connection with the assignment of this agreement pursuant to a merger in which customer is a party and as a result of which the surviving entity becomes an affiliate or subsidiary of another bank holding company, bank, savings and loan association or other financial institution, so long as the provisions of all applicable schedules are complied with; and (b) metavante may freely assign this agreement so long as it is (i) in connection with a merger, corporate reorganization, or sale of all or substantially all of its assets, stock, or securities, or (ii) to any entity which is a successor to the assets or the business of metavante.",0.0
"in no event shall either party be liable to each other or any other entity for any special, consequential, incidental or indirect damages, however caused, on any theory of liability, and notwithstanding any failure of essential purpose of any limited remedy.",2.0
this agreement takes effect upon the signatures and seals of both parties in triplicate.,0.0
datec must not assign this agreement or any right under this agreement unless datec (a) is not in breach of this agreement; (b) obtains the prior written consent of the bsp (c) ensures that the assignee agrees to be bound by all of the datecs obligations under this agreement; and (d) acknowledges that it remains bound by this agreement,0.0
to be covered by the seller for 110% invoice value against all risks and war risk.,1.0
a party wishing to renew this agreement shall give the other party notice thereof no less than thirty (30) days before the expiration of the term then in effect.,1.0
"content license, marketing and sales agreement",0.0
the term of this agreement shall commence with the first race ----- of the 1998 winston cup season and shall continue until the final race of the year-2000 winston cup season.,0.0
the initial term of this agreement shall be for a period of one (1) year from the effective date unless sooner terminated pursuant to the termination provisions herein.,0.0
"in the event this agreement is terminated pursuant to the provisions of paragraph 17, then the party in default shall not enter into an agreement with any other party to provide services similar to those provided herein or to provide its services similar to those provided for herein without an agreement, for a period of six (6) months from the effective date of termination.",2.0
the agreement will be automatically renewed for additional one (1) year terms (subject to applicable fee adjustments) unless thirty (30) days prior to the anniversary of the effective date licensee gives written notice to xacct of its intention not to renew.,0.0
"licensee will not, at any time during or after this agreement, register, attempt to register, claim any interest in, contest the use of, or otherwise adversely affect the validity of any of licensors marks (including, without limitation, any act or assistance to any act, which may infringe or lead to the infringement of any such marks).",2.0
"effective date: november 01, 2016",0.0
this agreement shall not be assigned by mphase without the prior written consent of lucent.,0.0
"this agreement may be terminated by nexstar by written notice to wyzz (i) any time upon six (6) months prior notice, (ii) on six (6) months prior notice following the sale of wyzz-tv by wyzz, andor (iii) if nexstar is not then in material default or breach hereof, and wyzz is in material breach of its representations or its material obligations hereunder, and has failed to cure such breach within thirty (30) days of written notice from nexstar; provided, no notice may be given pursuant to clause (i) of this section prior to the eighteen (18) month anniversary of the effective date.",2.0
any attempt to assign this agreement other than as permitted above will be null and void.,0.0
"establishment, at its sole cost and expense, will maintain appropriate insurance including, but not limited to, commercial general liability insurance with premises, operations coverage including person injuryproperty damage coverage, with limits of not less than 1,000,000 per occurrence. as of january 1, 2015, such insurance shall also have annual aggregate limits not less than 2,000,000. evidence of insurance indicating such coverage will be delivered to apollo upon request. the evidence will (a) indicate that the policy will not change or terminate without at least fifteen (15) days prior written notice to apollo, (b) apollo shall be listed as an additional insured on the commercial general liability policy.",1.0
"company agrees that no other distributor will be appointed in any other state as a distributor unless it is either the company or distributor, save and except for the state of florida.",2.0
"except with regard to a breach of confidentiality, a partys indemnification obligations hereunder, or infringement of intellectual property rights, either partys total liability to the other party under this agreement shall be limited to the amounts paid or payable by the reseller to todos during the twelve-month period preceding the interposition of the claim.",2.0
"if calm does not exercise its rofr within the rofr period, xspa may enter into such agreement or arrangement with respect to the applicable region andor stores set forth in the rofr notice with any third party; provided that, such agreement or arrangement are on the same terms offered to calm (it being understood that in the event xspa modifies such terms, xspa shall provide a new rofr notice to calm in accordance with this section 3.02).",1.0
"in addition, in the event that ivillage desires to form a sponsorship relationship with an automobile rental company during the term of this agreement, ivillage shall notify hertz and provide hertz with an opportunity to enter into such a relationship with ivillage, on not less favorable terms than those offered to any other automobile rental company.",2.0
change orders do not however cover any bug or glitch fixing produced out of the code written by developer as any bug will be fixed by developer for free up to 3 months after final delivery (bug fixing warranty).,1.0
reseller may nat assign or otherwise transfer this agreement without medianet group technologiess prior written consent except to a successor.,0.0
"aeis andor their appointed representatives of aeis or american express travel related services inc. as solely determined by aeis, shall be entitled to inspect and approve sellers safekeeping facilities at any time during normal business hours.",1.0
"the term shall commence on the date of this agreement and, unless earlier terminated or extended as provided below, shall end as of december 31, 2000.",0.0
"during the term of this agreement and for a period of one (1) year after the termination or expiration of this agreement, gsk shall obtain andor maintain at its sole cost and expense, product liability insurance (including any self-insured arrangements) in amounts which are reasonable and customary in the u.s. pharmaceutical industry for companies of comparable size and activities",1.0
"neither party shall be liable for any special, incidental, exemplary or consequential damages of any kind (including lost profits) regardless of the form of action, whether in contract, tort, negligence, breach of statutory duty or otherwise, suffered by the other party, even if that party has been informed of the possibility of any such damages in advance. .",2.0
"neither party may assign, delegate, or otherwise transfer any of its duties or obligations under this agreement, voluntarily or involuntarily, without the prior written consent of the other party (which shall not be unreasonably withheld, conditioned or delayed and which shall be signed by an authorized representative of the party giving such consent); provided, however, that without the consent of vendor, att may assign its rights, or delegate its duties, or both, in whole or in part, to any present or future affiliate of att so long as att mobility llc shall remain liable for such affiliates failure to satisfy its obligations hereunder.",0.0
"notwithstanding anything contained herein to the contrary, the cumulative liability of the parties to one another for any claims, liabilities, losses, damages or expenses, direct or indirect, arising out of or related to this agreement shall not exceed the lesser of 50,000 or (not including other funding amounts such as the point value of cards) or the amount paid by schoolpop to aeis for the immediately preceding twelve (12) months provided, however, that in no event shall this limitation of liability apply to any claims, liabilities, losses, damages, or expenses, direct or indirect, arising out of or related to this agreement brought by the actions of schoolpop pursuant to paragraphs 4(e), 4(i), 4(k), 4(p), 5(a), 5(b), 6(b), 7(a), 7(d), 14(d.iii), 9(f) and sections 2, 3 11, 12, and 13, and exhibit 1 of this agreement. in no event shall either party be liable to the other, under any theory, for lost profits, exemplary, punitive, special incidental, indirect, or consequential damages.",2.0
